"Feature" "Gain" "Cover" "Frequency"
"247" "ORGANIZATION_TYPE.Construction" 0.000458673299452562 NA 0.000746605279121494
"248" "NONLIVINGAREA_MEDI" 0.000451869801930156 NA 0.000979919428846962
"249" "Add_DIFF_PAYMENT_RECEIVABLE_CARD_MEAN" 0.000448116753967955 NA 0.000528845406044392
"250" "WEEKDAY_APPR_PROCESS_START_WEDNESDAY" 0.000443686450033235 NA 0.00115101647197897
"251" "LANDAREA_MEDI" 0.000443665616308276 NA 0.000886593768956775
"252" "PRODUCT_COMBINATION_POS_household_with_interest" 0.000441265862355879 NA 0.000995473705495326
"253" "NAME_SELLER_INDUSTRY_Consumer_electronics" 0.000436495373516182 NA 0.00107324508873715
"254" "AMT_PAYMENT_TOTAL_CURRENT_MEAN" 0.000431471624267918 NA 0.000777713832418223
"255" "ORGANIZATION_TYPE.Military" 0.000427974909478254 NA 0.000964365152198597
"256" "NUM_INSTALMENT_VERSION_7" 0.000426476189822619 NA 0.000699942449176401
"257" "PRODUCT_COMBINATION_Cash_Street._low" 0.000424100617846928 NA 0.00102658225879205
"258" "AMT_REQ_CREDIT_BUREAU_MON" 0.000423228735416068 NA 0.00104213653544042
"259" "COMMONAREA_MEDI" 0.000417152240660201 NA 0.000933256598901868
"260" "AMT_CREDIT_LIMIT_ACTUAL_MEAN" 0.00041622288921633 NA 0.000684388172528037
"261" "CHANNEL_TYPE_Stone" 0.000414975381493925 NA 0.000855485215660046
"262" "COMMONAREA_AVG" 0.00041346742479324 NA 0.000793268109066588
"263" "LIVINGAPARTMENTS_AVG" 0.000413000346324595 NA 0.000762159555769859
"264" "HOUR_APPR_PROCESS_START_16" 0.000412937180839936 NA 0.000933256598901868
"265" "Add_DIFF_PAYMENT_INST_MIN_CARD_MAX" 0.000411430121028797 NA 0.000839930939011681
"266" "CNT_PAYMENT_MIN" 0.000410675474291905 NA 0.000808822385714952
"267" "NAME_PORTFOLIO_miss" 0.000410429277703865 NA 0.000808822385714952
"268" "HOUR_APPR_PROCESS_START_15" 0.000407964066102504 NA 0.000855485215660046
"269" "NA_OWN_CAR_AGE" 0.000407136719333563 NA 0.000248868426373831
"270" "HOUR_APPR_PROCESS_START_13" 0.000405199444844826 NA 0.000839930939011681
"271" "WEEKDAY_APPR_PROCESS_START_SUNDAY" 0.000396466795799229 NA 0.000855485215660046
"272" "NAME_GOODS_CATEGORY_2" 0.000389531728759122 NA 0.000839930939011681
"273" "NAME_PAYMENT_TYPE_Cash_through_the_bank" 0.000389529875153421 NA 0.000762159555769859
"274" "Nr_Card_MONTH_MEAN" 0.000388595915124154 NA 0.000746605279121494
"275" "NUM_INSTALMENT_VERSION_15" 0.000383226376634282 NA 0.000622171065934579
"276" "FLAG_DOCUMENT_18" 0.000379455183169698 NA 0.000995473705495326
"277" "ENTRANCES_MEDI" 0.000376085581375884 NA 0.000917702322253504
"278" "NAME_PRODUCT_TYPE_x.sell" 0.000372976541283057 NA 0.000948810875550232
"279" "ENTRANCES_AVG" 0.000371493732346048 NA 0.000622171065934579
"280" "HOUR_APPR_PROCESS_START_8" 0.000371315612528285 NA 0.000622171065934579
"281" "AMT_DRAWINGS_POS_CURRENT_MEAN" 0.000365977589615947 NA 0.000948810875550232
"282" "NAME_INCOME_TYPE.State.servant" 0.00036196565560742 NA 0.000326639809615654
"283" "INSTALMENTS_LESS_MAX" 0.000360274984568435 NA 0.000637725342582943
"284" "NAME_PRODUCT_TYPE_miss" 0.000356670623974354 NA 0.000746605279121494
"285" "AMT_PAYMENT_CURRENT_MEAN" 0.000354954000926761 NA 0.000902148045605139
"286" "BASEMENTAREA_MEDI" 0.00034302217999453 NA 0.000684388172528037
"287" "AMT_CREDIT_SUM_OVERDUE_MEAN" 0.000335938706985398 NA 0.000124434213186916
"288" "BUREAU_MONTH_BALANCE_MIN_MIN" 0.000334418670609399 NA 0.000699942449176401
"289" "SK_DPD_MAX_POS" 0.000333454675991462 NA 0.000606616789286214
"290" "HOUR_APPR_PROCESS_START_14" 0.000327921985954995 NA 0.000575508235989485
"291" "NAME_PAYMENT_TYPE_miss" 0.000326444076684808 NA 0.000699942449176401
"292" "NAME_TYPE_SUITE_Family" 0.00031627090194833 NA 0.000606616789286214
"293" "NFLAG_INSURED_ON_APPROVAL_1" 0.00031561484110649 NA 0.000699942449176401
"294" "LIVINGAPARTMENTS_MEDI" 0.000314623914730035 NA 0.000699942449176401
"295" "Add_CARD_DRAWINGS_ATM_per_CNT_MAX" 0.00031410424062003 NA 0.000715496725824766
"296" "NAME_CONTRACT_STATUS_CC_Active_SUM" 0.00031250262887841 NA 0.000684388172528037
"297" "COMMONAREA_MODE" 0.000306922296680779 NA 0.000653279619231308
"298" "CHANNEL_TYPE_AP._.Cash_loan." 0.000304166991047905 NA 0.000466628299450934
"299" "NAME_CONTRACT_TYPE_Consumer_loans" 0.000303258804770449 NA 0.00059106251263785
"300" "NAME_SELLER_INDUSTRY_miss" 0.000302338777104924 NA 0.000715496725824766
